"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00110330","2013-01",,,"12","7","13","2",,,,,,,"4","2.0","1.68",,,,"3.13","3.0",,,
"USC00110330","2013-02",,,"13","5","9","6",,,,,,,"8","8.0","0.74",,,,"2.82","18.0",,,
"USC00110330","2013-03",,,"16","6","15","6",,,,,,,"10","8.0","0.85",,,,"2.99","16.0",,,
"USC00110330","2013-04",,,"15","9","0","0",,,,,,,"0","0.0","7.93",,,,"12.28","0.0",,,
"USC00110330","2013-05",,,"15","12","0","0",,,,,,,"0","0.0","2.12",,,,"9.11","0.0",,,
"USC00110330","2013-06",,,"10","7","0","0",,,,,,,"0","0.0","0.88",,,,"3.00","0.0",,,
"USC00110330","2013-07",,,"7","6","0","0",,,,,,,"0","0.0","1.21",,,,"2.92","0.0",,,
"USC00110330","2013-08",,,"0","0","0","0",,,,,,,"0","0.0","0.00",,,,"0.00","0.0",,,
"USC00110330","2013-09",,,"7","3","0","0",,,,,,,"0","0.0","1.43",,,,"2.32","0.0",,,
"USC00110330","2013-10",,,"11","5","0","0",,,,,,,"0","0.0","1.19",,,,"3.22","0.0",,,
"USC00110330","2013-11",,,"10","6","1","1",,,,,,,"1","1.0","0.73",,,,"2.73","1.0",,,
"USC00110330","2013-12",,,"9","3","20","3",,,,,,,"11","11.0","1.12",,,,"1.70","14.5",,,
"USC00110330","2014-01",,,"16","3","22","5",,,,,,,"10","6.5","0.65",,,,"1.49","15.5",,,
"USC00110330","2014-02",,,"11","6","24","6",,,,,,,"13","7.0","0.68",,,,"2.87","26.0",,,
"USC00110330","2014-03",,,"8","4","9","3",,,,,,,"4","4.0","0.41",,,,"1.17","7.0",,,
"USC00110330","2014-04",,,"13","6","0","0",,,,,,,"0","0.0","1.10",,,,"2.96","0.0",,,
"USC00110330","2014-05",,,"10","4","0","0",,,,,,,"0","0.0","1.37",,,,"2.25","0.0",,,
